Nome: BRASILIA
Codigo Estacao: A001
Latitude: -15.78944444
Longitude: -47.92583332
Altitude: 1160.96
Situacao: Operante
Data Inicial: 2001-01-01
Data Final: 2019-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2016-01-09;6.8;885.9;18.9;24.7;20.5;18.5;91.3;67;9.1;3.1;
2016-01-10;3;886.2;18.2;27.4;21.8;19.1;82;52;11.6;3;
2016-01-11;8.2;886.4;18.4;27;21.9;18.1;81.9;58;11.4;2.3;
2016-01-12;1.2;885.9;19.8;24.7;21;18.9;93.1;68;9.2;2.7;
2016-01-13;35.4;885.2;19.4;25.8;20.7;18.8;93;65;9.3;2.8;
2016-01-14;.4;884.2;19.9;24.5;20.5;19.3;97;73;10.5;2.8;
2016-01-15;9.6;885;19;23.5;20.3;18.8;92.9;73;10.3;3.4;
2016-01-16;3.2;884.2;19.3;24.5;21.1;19.5;90;71;10.4;2.9;
2016-01-17;.2;883.8;19.9;22;20.2;19.4;98.2;84;9;3;
2016-01-18;11.6;883.4;20;24.3;20.6;19.3;96.5;76;10;2.8;
2016-01-19;7.6;882.5;20.1;25.7;21.1;19.4;94.9;68;11.4;3.4;
2016-01-20;78;882.7;19.5;24.7;20.3;18;96;70;10.7;2.7;
2016-01-21;.4;883.2;19.4;25.2;20.6;19;93.5;64;7.9;2.3;
2016-01-22;52.4;884;18.2;26.5;20.5;18.1;87.8;27;10.9;1.7;
2016-01-23;45.8;886;18;26.2;20.4;16.6;86.8;58;9.2;1.5;
2016-01-24;6.2;886.1;17.9;27.3;21.5;18;80.9;52;8.1;2.4;
2016-01-25;.2;887.1;18.4;28.8;22.3;18;79.8;51;10.2;2.2;
2016-01-26;.2;886.6;18.3;27.9;22.6;18;77.8;53;9.3;1.8;
2016-01-27;9.4;886.2;18;26.1;21;18.8;83.7;61;11;2.4;
2016-01-28;0;886.2;18.3;26.5;20.9;18.6;86.2;58;5.8;2;
2016-01-29;17.8;886.9;18.3;26;21.5;19.2;82.6;61;11.8;3.1;
2016-01-30;0;888;16.1;28.6;23.2;18.7;67.1;35;10.4;2.8;
2016-01-31;0;888.6;14.1;27.8;23.3;19.5;57.2;38;9.3;3.1;
2016-02-01;0;888.9;14.5;28.6;23.8;18.7;56.8;40;10.1;2.8;
2016-02-02;0;887.5;16.4;28.9;23;18;67.9;44;10.8;2.4;
2016-02-03;1;886.7;16.2;29.3;22.1;16.9;72.4;33;10.4;1.9;
2016-02-04;0;886.8;15.8;29.1;22.4;17.3;68.4;36;11.1;1.8;
2016-02-05;.2;888.3;17.4;28.3;22;18.3;76.1;47;10.7;1.8;
2016-02-06;3.2;889.1;16.8;29.4;23.4;18;69.3;41;10;2;
2016-02-07;.2;888.2;16.2;30;23.8;18.1;65.8;33;7.2;1.6;
2016-02-08;0;888.4;16.8;29.5;23.4;18.4;68.4;36;14.5;2.2;
2016-02-09;5.2;889.8;17.6;27.3;22.1;19.3;76.5;49;7.9;1.9;
2016-02-10;0;889;16.4;30;23.9;18.2;65.8;34;7.4;1.6;
2016-02-11;0;887.3;17;30.5;23.9;19;67.5;39;7.6;1.6;
2016-02-12;0;886.4;16.7;29.8;23.6;19.9;67.8;30;8.1;1.9;
2016-02-13;0;885.6;17.7;28.1;22.2;19.8;76;51;11.8;1.8;
2016-02-14;17.6;885.5;18.1;27.7;22.2;18.2;78.5;53;10.5;2.4;
2016-02-15;21.8;887;17.5;27;21.9;18.5;77.8;51;11.2;3.1;
2016-02-16;0;887.6;16.5;29.5;23;17.5;69.9;36;8.1;2;
2016-02-17;0;887.1;16.3;30.3;23.9;18.3;65.3;36;13;2;
2016-02-18;0;887.4;14.8;29.9;24.3;18;58.2;35;6.8;1.9;
2016-02-19;0;886.6;12.5;29;24;16.5;50.7;22;10.5;2.4;
2016-02-20;0;886.5;15.5;29.4;23.6;18.2;61.9;40;8.8;2;
2016-02-21;0;886;16.5;28.4;22.8;18.1;68.9;42;9.5;1.9;
2016-02-22;9;886.4;16.5;29.6;23.1;17.2;69.3;34;9.1;2.2;
2016-02-23;.2;888.4;15.1;29.4;23.5;17.7;62.8;33;10;2.7;
2016-02-24;0;887.7;14.3;28.5;23.6;20.1;57.2;34;8.1;2.4;
2016-02-25;0;886.3;15.9;28.4;22.9;17.1;66.6;39;7;1.9;
2016-02-26;0;886.2;17;29;22.9;18.9;70.3;41;8.3;2.1;
2016-02-27;0;887.9;17.3;29.1;21.9;18.2;76.8;44;9.3;1.7;
2016-02-28;16.8;888.2;17.3;29.3;22.4;18;74.6;42;9;1.8;
2016-02-29;0;887.8;17.5;30.2;23.2;19.3;71.7;39;8.6;2.1;
2016-03-01;5;888;18;28.8;22.3;18.8;77.6;49;8;2.3;
2016-03-02;0;887.2;17;29.8;23.1;19.2;71;38;8.5;2.6;
2016-03-03;.8;887.1;17.6;23.7;20.6;19.3;83.3;65;6.5;1.9;
2016-03-04;2.8;885.6;16.9;29.1;22.5;18.4;71.9;47;9.7;2.7;
2016-03-05;7.4;887.1;17.8;26;21.7;18.2;79.3;60;7.7;1.7;
2016-03-06;2;887.9;18.3;27.3;22.1;18.7;80;50;7.6;1.5;
2016-03-07;.2;887.7;18.7;26.9;21.2;20;86;54;7.9;1.1;
2016-03-08;7.6;887.4;18.5;27.8;21.4;19.2;85.1;55;9;2.1;
2016-03-09;48.2;886.6;17.9;27.7;22.5;19.1;76.8;48;7.8;2.5;
2016-03-10;.8;886.6;18.3;27.2;22;19.2;80.7;58;9.4;2.1;
2016-03-11;8.4;886.5;18.2;28.3;22.3;19.4;79;47;11.7;2.2;
2016-03-12;2.4;888.1;18.2;27.7;21;18.7;85.2;54;8.7;2.1;
2016-03-13;31.2;888.7;17.7;28.9;21.9;18;79.3;45;5.7;1.4;
2016-03-14;1.4;889.1;18.2;28.1;22.8;19.9;76.7;49;8.9;2.6;
2016-03-15;0;889.1;15.8;27.6;22.9;19;66.5;35;9.5;3.4;
2016-03-16;0;889.6;15.4;28;22.3;18.2;65.5;45;8.6;3;
2016-03-17;0;888.8;15.6;27.6;22.7;17.8;65.5;44;9.7;2.9;
2016-03-18;0;888.3;15.7;29.9;23.7;19.3;62.6;36;7.2;2.5;
2016-03-19;0;888.3;15.7;29.5;23.9;17.9;62.3;36;7.5;2.2;
2016-03-20;0;887.6;15.7;29.9;24;17.4;62.3;38;9.1;2.4;
2016-03-21;0;888.1;15.3;29.6;24.7;18.8;57.3;36;8.6;2.4;
2016-03-22;0;888.8;16.3;29.4;23.5;17.5;65.6;41;7.2;2.1;
2016-03-23;0;887.5;16;30;23.5;18.1;65.9;36;8.5;1.6;
2016-03-24;0;886.7;16.3;29.2;22.7;18.1;68.7;41;7;1.3;
2016-03-25;0;887.4;17.9;28;22.1;18.5;77.9;55;9.5;1.9;
2016-03-26;.8;888.8;18.4;27.5;21.1;18.3;85.3;55;7.2;1.4;
2016-03-27;11;888.8;18.8;28.7;23.3;19.6;77.8;48;7.3;1.9;
2016-03-28;.2;888.2;15.6;29.4;23.9;17.2;63.2;34;8.7;2.5;
2016-03-29;0;889.1;14.3;29.7;23.7;16.7;57.1;32;7.6;2.2;
2016-03-30;0;889.9;13.8;29.2;23.5;16.6;56.3;30;10.5;2.4;
2016-03-31;0;889.9;14.4;28.8;22.7;16.4;60.8;39;7.3;2.2;
2016-04-01;0;888.7;14;29.1;23.7;18.4;57.5;31;7.7;2.5;
2016-04-02;0;887.3;14.9;29.3;22.9;16.5;62.1;38;6.8;1.7;
2016-04-03;0;887.7;15.3;29.7;23.7;17.2;61.5;35;7.8;2.2;
2016-04-04;0;889.2;15.4;29.3;24.2;17.4;60;35;8.6;2.5;
2016-04-05;0;889.4;14.4;30;24.6;18.8;54.5;32;10;2.8;
2016-04-06;0;887.9;14.8;29.2;23.6;18;59.3;37;8.5;2.2;
2016-04-07;0;886.9;13.9;30.6;23.6;16.5;57.7;31;6.9;1.6;
2016-04-08;0;886;13.6;30.1;23.7;16.8;56.2;32;4.8;1.1;
2016-04-09;0;886.1;14;30.4;24.5;17.3;54;31;7.9;2;
2016-04-10;0;886.2;13;30;23.9;16.6;53.1;31;8.3;2.3;
2016-04-11;0;887;12;29.8;23.2;16.1;52.6;29;8.3;2.2;
2016-04-12;0;888;12.4;29.1;23;16.7;53.1;32;8.3;2.5;
2016-04-13;0;888.1;14.3;28.6;23.5;19.4;57.2;40;9.8;3.2;
2016-04-14;0;888.7;13.3;29;23.8;18;54.3;29;9.3;2.9;
2016-04-15;0;889;12.1;29;22.9;15.7;53;33;8.1;2.4;
2016-04-16;0;888.7;12.7;29.2;23.8;20.2;51;35;9.7;3.3;
2016-04-17;0;889.7;12.9;28.4;22.9;18.8;54.3;35;10.8;3.5;
2016-04-18;0;889.3;13.6;28.5;22.9;18.1;57.2;36;8.4;3.3;
2016-04-19;0;888.9;11.8;28.1;22.8;18.6;50.8;31;9.1;2.8;
2016-04-20;0;888.4;13.7;27.6;22.7;18.9;58;39;8;2.8;
2016-04-21;0;887.8;13.2;27.7;22.8;17.7;56.3;36;8.9;2.9;
2016-04-22;0;888.7;12.1;28.7;23.2;16.5;52.3;30;8.3;1.9;
2016-04-23;0;887.3;12;29.3;23.1;15.7;51.5;31;7.3;2.4;
2016-04-24;0;886.2;12.5;29.5;23;15.6;53.3;31;8.6;2.1;
2016-04-25;0;885.1;13.1;29.6;23;16;55.3;32;6.8;1.5;
2016-04-26;0;884.9;15;29.2;22.8;17.4;63.1;38;7.4;1.6;
2016-04-27;0;887.1;16.6;24.1;20.8;17.5;77.1;62;8.4;2.1;
2016-04-28;0;887.6;16.2;23.8;19.1;15.3;83.8;63;6;1.9;
2016-04-29;1;887.1;16.2;27.8;20.3;16.4;79.1;45;7.8;1.9;
2016-04-30;8.8;887.4;16.1;26.4;20.3;15.5;78;51;4.9;1.6;
2016-05-01;0;888.2;12.7;27.7;20.7;15;62.3;38;6.7;2;
2016-05-02;0;888.8;12.9;28.3;21.2;15.6;61.1;36;7.4;2.1;
2016-05-03;0;889.3;13.8;28.8;22.3;16.7;61.2;31;6.7;1.9;
2016-05-04;0;889.3;13.3;27.4;21.6;15.1;61.5;35;6.5;2.1;
2016-05-05;0;889.4;11.7;28.4;21.6;14;57.2;28;7.6;1.9;
2016-05-06;0;889.3;12.3;27.1;22;15.3;55.5;38;8.1;2.2;
2016-05-07;0;889.1;12.3;28.4;22.6;15.6;54.2;31;7.3;2.3;
2016-05-08;0;888.2;11.3;27.9;21.8;15;53.1;32;8;2.4;
2016-05-09;0;888;11.1;28.8;23;17.4;48.6;28;7.8;2.5;
2016-05-10;0;888.4;10.3;28.5;22.3;14.7;48.5;28;8.5;1.6;
2016-05-11;0;888.6;11;29.4;22.1;14.4;52.3;30;7;1.4;
2016-05-12;0;889.1;11.6;29.4;22.9;15.4;51.8;30;7;1.8;
2016-05-13;0;889.3;12.7;30.3;22.4;16.2;56;30;7;1.5;
2016-05-14;0;889.9;15.1;28.5;23;18.9;62.4;41;7.7;2.4;
2016-05-15;0;889.7;15.3;28.6;22.6;18.4;64.9;41;8.2;2.7;
2016-05-16;0;889.9;15.2;27.6;20.3;15.9;73.6;44;6.6;1.6;
2016-05-17;2.8;888.4;15.7;28;21.5;16;72;42;5.2;1.2;
2016-05-18;.2;888.4;16.6;27.4;21.4;18.9;75.2;48;8;1.8;
2016-05-19;.2;888.9;15.8;28.5;22;17.1;69.9;42;7.6;1.9;
2016-05-20;0;890.7;15.2;27.3;22.4;18.4;64.4;44;9.2;3.1;
2016-05-21;0;890.6;13.9;26.9;22.1;17.7;60.9;40;7.7;2.9;
2016-05-22;0;890.1;14;27.1;21.9;18.8;61.8;40;6.7;2;
2016-05-23;0;890.8;14.6;27.9;21;15.6;68.9;39;8.4;1.9;
2016-05-24;0;891.5;14.4;27.6;20.8;15.6;69.4;37;7.6;2.3;
2016-05-25;0;891.2;14.4;27.1;21.2;17.1;66.4;42;8.8;3;
2016-05-26;0;890.1;13.1;26.2;20.7;14.9;63.6;38;7.8;2.5;
2016-05-27;0;889.5;10.8;27.8;20.9;13.5;55.8;28;6.1;1.9;
2016-05-28;0;890.4;11.1;26;20.7;16.1;55.3;36;6.6;2.4;
2016-05-29;0;889.7;10;27.5;20.7;14.3;52.8;29;6.9;2.1;
2016-05-30;0;887.9;10.7;28.6;20.9;13.3;54.2;32;7.6;2.1;
2016-05-31;0;887.5;10.7;30;21.6;14.5;54.1;26;6.8;1.3;
2016-06-01;0;887.1;9.7;29.7;22.1;15;48.3;25;6.9;1.3;
2016-06-02;0;886.8;9.8;29;21.8;15.6;48.5;28;7.2;1.5;
2016-06-03;0;886.7;11.4;29;21.8;15.4;53.8;30;8.1;1.9;
2016-06-04;0;887.4;13.4;29.4;21.5;15.1;63.1;30;5.7;1.2;
2016-06-05;0;887.4;11.6;30.2;22.3;16.2;54;24;7.5;1.5;
2016-06-06;0;887.8;10.5;30.4;22.4;16;49.8;23;8.5;1.7;
2016-06-07;0;888.2;10.7;29.6;22.6;17.1;49;28;8.4;1.9;
2016-06-08;0;889.3;15.3;27.9;21.4;17.3;70.8;41;7;2.1;
2016-06-09;0;889.8;14.2;27.2;20.5;14.8;69.1;42;5.7;1.8;
2016-06-10;0;890;13.2;29.2;21.8;14.9;61.4;32;10.3;1.8;
2016-06-11;0;891.1;12.8;27;20.4;15.5;62.9;41;6.8;2.2;
2016-06-12;0;892.4;10.2;26.9;19.6;13.3;56.3;36;6;1.9;
2016-06-13;0;892.6;8.9;25.5;18.9;12.5;53.2;39;7.1;2.2;
2016-06-14;0;893.5;14.5;20.7;18.3;16.6;79;57;8.6;3.1;
2016-06-15;0;893.7;12;25.2;18.8;14.2;67;39;6.9;2.3;
2016-06-16;0;892.6;9.3;25.7;19.2;12.2;55.7;25;7.5;2.4;
2016-06-17;0;890.9;6.7;26.4;18.8;10.8;49.5;22;7.4;2;
2016-06-18;0;890.7;5.1;27;19;9.4;44.5;19;6.3;2.1;
2016-06-19;0;891;5.8;26.6;18.9;10.7;46.3;20;6.6;1.8;
2016-06-20;0;890.3;9.3;26.4;19.9;13.5;51.2;34;6.9;2;
2016-06-21;0;890.7;11.2;27.7;20.2;13.7;58.3;34;7.6;2.4;
2016-06-22;0;891.1;10.2;25.5;20.4;15.3;54;33;9.5;3.2;
2016-06-23;0;891;8.1;27.1;20.6;16;46.3;28;6.7;2.5;
2016-06-24;0;890.6;8.3;27;19.8;12.3;50.7;28;8.5;2.4;
2016-06-25;0;891.8;8.3;25.4;19.6;15.5;49.3;30;9.9;3.7;
2016-06-26;0;892.1;10.4;24.2;18.3;13.2;61.2;39;9.9;3.9;
2016-06-27;0;893.1;8.7;23.2;17.6;12.8;57.7;37;11.2;3.6;
2016-06-28;0;892.7;8.6;24.3;18.1;12.4;55.4;35;10;3.2;
2016-06-29;0;892.1;10;24.8;18.6;13.8;59.3;38;9.8;3.4;
2016-06-30;0;891.7;9.9;24.1;18.6;13.8;57.7;42;10.8;3.8;
2016-07-01;0;892;9.8;24.6;18.8;14.2;58.6;30;9;3.3;
2016-07-02;0;892.4;8.4;24.7;19.1;13.5;51.7;32;9.3;3.3;
2016-07-03;0;892.3;9.8;25;18.9;14.8;57.7;30;11.6;3.6;
2016-07-04;0;891.9;9.6;25.5;19.2;13.8;55.1;33;10.3;3.2;
2016-07-05;0;891.4;11.9;25.4;19.5;14.5;64.3;33;9.3;3.1;
2016-07-06;0;891;10.4;26.3;20;14;56.4;31;6.8;1.9;
2016-07-07;0;890.5;8.7;28.3;21.1;13.4;48;26;6.8;1.4;
2016-07-08;0;891.5;9.1;27.8;21.6;17.8;46.5;27;7.6;2;
2016-07-09;0;890.6;7.9;28.5;22.5;17.8;40.6;25;7.6;2.3;
2016-07-10;0;889.9;8.8;29.1;21.2;13.6;48.3;24;8.4;1.5;
2016-07-11;0;888.9;7.8;28.2;21.5;12.9;44.1;23;6.9;2.1;
2016-07-12;0;888.6;6.4;28.3;21.1;12.3;40.9;22;6.5;1.9;
2016-07-13;0;889;5.3;28.3;20.4;12.4;40.5;20;6.6;1.4;
2016-07-14;0;888.5;6.2;29.9;20.8;12.2;42.2;21;8.2;1.7;
2016-07-15;0;887.8;6.9;29.1;21.2;13.4;42.2;22;6.4;1.5;
2016-07-16;0;887.7;6.5;29.3;21.4;13.2;41.3;20;9.9;1.7;
2016-07-17;0;888.3;10.5;28.4;20.6;15.3;55.4;28;8.6;2.1;
2016-07-18;0;888.9;5.3;28.8;20.3;12.5;38.8;23;8.3;2;
2016-07-19;0;889.6;6.5;29.5;21.3;12.9;40.9;20;7;1.8;
2016-07-20;0;889.1;7.7;29.3;21.4;13.7;42.9;24;7.6;1.9;
2016-07-21;0;889.3;6.9;29;21.4;13.4;40.7;23;6.3;1.8;
2016-07-22;0;889.2;6.7;27.7;20.9;14;40.8;26;7;2.1;
2016-07-23;0;889.6;10.3;27.5;21.7;17.1;49.5;31;9.5;3.1;
2016-07-24;0;891;8.9;26.2;20.8;16;48.5;25;10.7;3.7;
2016-07-25;0;890;9.4;26;20.4;14.8;50.4;34;10.6;3.5;
2016-07-26;0;889.7;9.5;27;20.6;15.8;50.7;28;9.9;2.8;
2016-07-27;0;889.9;7.9;27.4;20.7;13;47.1;24;6.8;1.7;
2016-07-28;0;889.3;6;27.4;21.9;14.3;36.8;24;8.6;2.6;
2016-07-29;0;890.2;6;26.5;20.4;14;40.3;23;9.1;3.1;
2016-07-30;0;890.8;7.4;24.9;19.6;14.3;46.3;32;11.7;4;
2016-07-31;0;890.5;8.4;25;18.8;13.4;52.3;34;11.7;3.8;
2016-08-01;0;890.7;8.7;24.6;18.8;13.8;53.7;32;7.6;2.5;
2016-08-02;0;891.1;6.9;26.8;19.5;11;47.4;24;10;2.3;
2016-08-03;0;890.4;7.8;26.8;19.9;12;47.8;29;9;2.5;
2016-08-04;0;890.7;10.7;26.3;20.3;14.9;56.9;31;8.9;3.2;
2016-08-05;0;890.9;8.3;25.9;20.6;16.4;47;28;8.6;3.4;
2016-08-06;0;890.9;7.2;27.1;20.2;12;44.8;27;13.1;2.1;
2016-08-07;0;890.7;7.9;28;20.7;12.3;47;25;6.5;1.7;
2016-08-08;0;889.1;6.6;30;21.7;12.9;41.1;19;6.9;1.7;
2016-08-09;0;889.5;5.1;30.5;22.4;14.1;35.9;13;7.7;1.3;
2016-08-10;0;888.9;4.3;31.2;23.5;15.2;31.4;16;8.4;1.8;
2016-08-11;0;888.4;9.3;29.5;22.8;15.3;45.1;23;7.2;1.9;
2016-08-12;0;888.5;6.3;28.4;22.3;15.5;36.9;25;6.1;2;
2016-08-13;0;887.7;9.2;29.5;22.6;15.2;43.6;29;6.8;2.2;
2016-08-14;0;888.2;13.1;28.6;21.4;18.6;60.4;33;11.9;2.4;
2016-08-15;8.6;886.9;9.7;30.6;22.8;15.5;47.8;21;8.6;1.9;
2016-08-16;.2;888;12.5;23.9;20;17.9;62.6;40;11.6;2.5;
2016-08-17;0;888.6;12;27.5;21.7;16.3;55.7;34;7.9;1.6;
2016-08-18;0;888.5;10.1;30.6;23.2;15.5;48.8;21;10.6;1.8;
2016-08-19;0;887.5;9.2;31.2;25.1;19.5;37.5;26;10.4;2.9;
2016-08-20;0;887.7;10.7;31.5;25.2;19.6;41.6;25;10.7;3.6;
2016-08-21;0;888.9;12.7;28.9;21.8;17.7;57.1;31;12.1;3;
2016-08-22;0;889.6;10.3;26.8;18.1;10.8;64.5;34;9.4;3;
2016-08-23;0;889.3;10.8;29.2;21.1;14.3;53;31;7.9;2.2;
2016-08-24;6;890.4;13.8;26.5;21.2;16.7;64.5;41;10;3.5;
2016-08-25;0;890.2;10.5;27.8;21.7;16.5;51.5;27;11.5;3.3;
2016-08-26;0;888.8;4.7;27.6;21.3;15.2;36;15;7.6;2.9;
2016-08-27;0;888.3;6;28.5;22.1;16;36.6;21;8.7;2.5;
2016-08-28;0;888.3;11;28.7;22.6;18.1;49.2;29;9.9;3;
2016-08-29;2.6;888.7;9.6;28.7;22.8;16.5;46.1;25;8.9;2.6;
2016-08-30;0;888.5;8.4;29.4;22.7;15;41.5;26;8.1;2.1;
2016-08-31;0;887.6;8.4;30.7;23.9;17.1;39.8;23;9;2.4;
2016-09-01;0;888.7;10.5;31.3;24.2;17.3;44.9;22;8.3;2.1;
2016-09-02;0;889.6;11.3;29.6;23.8;19.2;47;29;9.6;3.8;
2016-09-03;0;889.5;8.6;27.8;22.7;17.4;41.9;26;11.6;4.5;
2016-09-04;0;889.5;5.9;28.8;22.9;17.3;34.1;20;9.1;3.1;
2016-09-05;0;889.7;6.7;28.9;23.1;18.1;36;23;11;3.4;
2016-09-06;0;889.7;6.6;30;23.4;15;34.8;23;8.9;2.5;
2016-09-07;0;889.4;8;30.6;23.8;16.8;39;21;8.5;2.2;
2016-09-08;0;888.8;9;30;24.3;18.7;39.3;24;7.3;2.2;
2016-09-09;0;889.1;8.1;31.2;24.4;18.3;37.4;20;8.2;2.7;
2016-09-10;0;890.9;7.9;29.8;24.2;19.1;36.3;22;11.5;3.8;
2016-09-11;0;890.1;7.3;29.1;23.6;19;36.1;21;9.8;3.5;
2016-09-12;0;887.9;4.1;29.3;23.3;15.4;30.7;16;9.9;2.9;
2016-09-13;0;887.6;3.3;30.3;23.5;14.4;28.1;17;8.1;1.7;
2016-09-14;0;887.5;5.4;33.2;25.3;17.5;29.7;15;9.3;1.5;
2016-09-15;0;886.7;6.4;33.1;25.5;18.7;31.7;15;6.8;1.5;
2016-09-16;0;887.3;9;33.5;26.4;19.3;35.5;18;7.8;1.8;
2016-09-17;0;887.7;8.7;33;26.2;19.5;34.9;20;8.9;2.6;
2016-09-18;0;888.6;10.4;32.5;25.2;18.4;41.3;21;9.5;3.3;
2016-09-19;0;887.3;9.3;32.6;26.1;19.3;36.4;19;9;2.4;
2016-09-20;0;887.1;11.6;31.9;23.9;17.5;50.5;22;9.9;3;
2016-09-21;0;886.4;11.4;30.7;24.4;20;45.5;27;10.3;1.8;
2016-09-22;0;886.9;11.8;31.5;25;19.7;44.5;28;9.7;3.1;
2016-09-23;0;889.6;14.5;29.3;22.2;18.8;63.2;34;10.6;2.8;
2016-09-24;16.2;888.7;15;27.1;20.7;16.5;70.5;45;7.1;1.8;
2016-09-25;13.8;886.7;14.7;29.1;22.2;17.1;65.5;31;8.5;2.2;
2016-09-26;.2;886.1;15.4;28.1;20.8;16.7;73.1;38;10.8;2.5;
2016-09-27;22.6;886.7;12.6;30.1;22.8;16;58.1;23;7.6;1.8;
2016-09-28;0;887.6;13.7;29.9;23.5;16.7;56.6;32;7.6;2;
2016-09-29;0;886.5;14.4;29.6;22.9;17.9;60.3;33;8.4;2.1;
2016-09-30;0;885.3;14.2;29.9;22.9;18.1;59.4;34;8.3;2;
2016-10-01;0;887.3;14.6;28.1;23;18.8;60.7;37;7.9;1.8;
2016-10-02;0;887.6;14.7;30;23.9;18.9;59;31;9.3;2.6;
2016-10-03;0;886.4;14.7;28.8;23.9;20.5;57.1;39;11.2;2.8;
2016-10-04;3.2;886.1;16.6;23;19.5;17.7;83.9;58;10.8;2.2;
2016-10-05;8.6;885.3;15.8;25.2;19.1;17.4;82.3;55;9.9;2.5;
2016-10-06;15.2;882.5;14.4;25;19.8;15.8;72.8;49;9.9;3.1;
2016-10-07;0;883.3;12.2;29.4;20.9;14.2;62.4;27;8.4;1.5;
2016-10-08;0;885.4;9.2;30.1;22.6;14.9;44.8;25;6.2;1.8;
2016-10-09;0;887;12.4;30.5;24.1;16.6;49.1;32;7.6;1.9;
2016-10-10;0;888;14.6;29.4;24.4;19.4;56.3;31;8.4;2.2;
2016-10-11;0;887.3;13.4;29.5;24.3;19.1;51.8;33;11.5;3.6;
2016-10-12;0;887.5;12.1;29.4;24;19.3;48.9;29;10.3;3.4;
2016-10-13;0;887.6;12.7;29.2;24.7;21.2;48.4;32;10.8;3.1;
2016-10-14;0;889;12.7;29.8;24.7;20.3;48.1;32;8.7;2;
2016-10-15;0;888.1;11.8;31.7;25.6;20.4;46.2;23;8.9;2.6;
2016-10-16;0;886.5;10;31.9;26.8;21.4;36.2;23;8.5;2.9;
2016-10-17;0;886.1;9.9;33;27.1;20.5;35.6;21;8.2;2.5;
2016-10-18;0;886.2;12.4;32.3;25.7;20.1;45.2;27;7.5;1.9;
2016-10-19;1.2;885.2;14.2;33;24.6;18.8;54.8;29;8.1;1.7;
2016-10-20;1.2;884.5;16.4;27.7;22.9;20.1;67;50;12.1;2.2;
2016-10-21;16.6;884.7;17.3;29;22.7;18.8;73.2;44;15;1.6;
2016-10-22;14.8;886.2;16.1;28.2;21.9;17.9;72.2;35;8.8;1.7;
2016-10-23;7;887.3;15.6;29;23.2;17.7;63.6;43;9.8;2.6;
2016-10-24;0;886.5;11.8;30.5;24.6;18.3;47.8;24;8.5;2.4;
2016-10-25;0;885.2;12.9;31;25;18.7;49.1;25;9.6;1.9;
2016-10-26;0;884.3;13.1;30.8;23.9;16.7;54.8;27;7.4;1.9;
2016-10-27;0;884.1;15.7;28.7;22.1;20.2;67.5;42;12.5;2.3;
2016-10-28;8.2;885.3;16.3;28.7;21.6;17.6;73.1;44;8.5;2.2;
2016-10-29;.2;887.9;15.4;27.9;21.1;19;71.7;43;12.9;2.4;
2016-10-30;11.2;888;16.7;25.7;21.1;18.6;77.2;56;9;3.2;
2016-10-31;.2;887;16.2;28.1;21.3;17.6;74.8;44;8;2.4;
2016-11-01;2.6;887.1;16.3;23.1;20.3;18.4;78.2;61;8.2;2.1;
2016-11-02;0;886.9;15.3;27.4;21.8;17.9;68;43;9.4;2.6;
2016-11-03;0;888;14.2;29.4;23.3;18;59.2;34;9;2.1;
2016-11-04;0;889.7;13.7;29.2;23.5;18;58.8;30;9.1;3.6;
2016-11-05;0;889;14.3;28.7;23.7;19.2;57.9;37;10.8;3.9;
2016-11-06;0;887.9;14.3;28.2;22;18.1;63.9;39;10.3;3.7;
2016-11-07;7.8;887.1;15.3;24.5;20.3;17.8;74.1;51;7.6;2.6;
2016-11-08;4.4;885.9;15;29.9;21.6;16.3;68.9;33;7.5;2.6;
2016-11-09;60.6;886.4;16.7;27.5;21.1;17.2;77.4;47;8;2.2;
2016-11-10;0;887.1;17;26.6;20.8;18.5;79.8;49;7.7;2;
2016-11-11;5.6;884.7;16.4;28.6;22.6;17.5;70.1;43;7.4;1.4;
2016-11-12;3.4;883.9;17.4;23.9;20.2;17.8;84.2;63;8.9;2.2;
2016-11-13;52.2;883.5;17.5;20.9;19;17.9;90.8;80;11.9;3.4;
2016-11-14;8.4;881.8;17.1;21.1;18.8;18;90.2;80;9.4;3.2;
2016-11-15;12.4;880.7;17.1;27.5;20.9;17;80.5;52;9.5;3;
2016-11-16;0;882.5;16.8;27.3;21.7;18.4;74.6;50;10.1;2.5;
2016-11-17;0;883.8;17.2;28.3;22;18;75.6;47;9.6;2.1;
2016-11-18;2.2;883.6;17.8;27.5;22.2;18.3;77.4;52;9.1;2;
2016-11-19;.8;883.1;17.5;25.6;21.6;18.6;78.5;57;9.8;2;
2016-11-20;30.4;883.7;17.8;26;20.4;18;85.4;63;9;2.5;
